Company,Month,Day,YR,Grade,QTY,OD_or_H,ID_or_W,Len,Cond,Shape,Pounds Shipped,Sales,Salesperson,Customer Part #,Item,SO #,cut,M
Company-62,7,6,2020,65-45-12,6,7.5,,72,A/C,RND,5388,3223,Salesperson5,2900014,D0005080,10469,,M
Company-61,7,7,2020,65-45-12,3,7.5,,72,A/C,RND,2706,1300,Salesperson12,4512750,D0005080,9844,,M
Company-56,7,14,2020,65-45-12,1,7.5,,72,A/C,RND,884,438,Salesperson2,271AP0005,D0005080,11077,,M
Company-61,7,14,2020,65-45-12,3,7.5,,72,A/C,RND,5380,1300,Salesperson12,4512750,D0005080,9844,,M
Company-938,7,17,2020,65-45-12,1,7.5,,72,A/C,RND,905,455,Salesperson7,743027A,D0005080,11526,,M
Company-724,7,24,2020,65-45-12,1,7.5,,72,A/C,RND,896,746,Salesperson8,D0005080,D0005080,12040,,M
Company-938,8,7,2020,65-45-12,1,7.5,,72,A/C,RND,905,455,Salesperson7,743027A,D0005080,13195,,M
Company-2,3,3,2020,65-45-12,2,7.5,,144,A/C,RND,3531,3015238,Salesperson1,6013250,D0184618,62,,M
Company-28,3,11,2020,65-45-12,2,7.5,,144,A/C,RND,3541,1699,Salesperson11,541946,D0184618,853,,M
Company-40,3,11,2020,65-45-12,4,7.5,,144,A/C,RND,7064,3294,Salesperson2,D0184618,D0184618,855,,M
Company-2,3,13,2020,65-45-12,4,7.5,,144,A/C,RND,7084,3399,Salesperson1,6013250,D0184618,1146,,M
Company-20,3,13,2020,65-45-12,6,7.5,,144,A/C,RND,10578,5098,Salesperson11,541946,D0184618,1150,,M
Company-2,3,16,2020,65-45-12,2,7.5,,144,A/C,RND,3541,1699,Salesperson1,6013250,D0184618,1406,,M
Company-33,3,18,2020,65-45-12,4,7.5,,144,A/C,RND,7090,3399,Salesperson3,541946,D0184618,591,,M
Company-2,3,19,2020,65-45-12,2,7.5,,144,A/C,RND,3534,1699,Salesperson1,6013250,D0184618,1890,,M
Company-13,3,24,2020,65-45-12,2,7.5,,144,A/C,RND,7100,1699,Salesperson3,541946,D0184618,2334,,M
Company-28,3,24,2020,65-45-12,3,7.5,,144,A/C,RND,5325,2549,Salesperson11,541946,D0184618,2339,,M
Company-20,4,6,2020,65-45-12,4,7.5,,144,A/C,RND,7086,3399,Salesperson11,541946,D0184618,3554,,M
Company-13,4,14,2020,65-45-12,3,7.5,,144,A/C,RND,5312,2549,Salesperson11,541946,D0184618,4241,,M
Company-33,4,15,2020,65-45-12,5,7.5,,144,A/C,RND,8836,4249,Salesperson11,541946,D0184618,4344,,M
Company-28,4,21,2020,65-45-12,4,7.5,,144,A/C,RND,7076,3399,Salesperson11,541946,D0184618,4818,,M
Company-20,5,4,2020,65-45-12,2,7.5,,144,A/C,RND,3522,1699,Salesperson11,541946,D0184618,5831,,M
Company-33,5,11,2020,65-45-12,5,7.5,,144,A/C,RND,8842,4249,Salesperson11,541946,D0184618,6404,,M
Company-20,5,14,2020,65-45-12,3,7.5,,144,A/C,RND,5304,2076,Salesperson11,541946,D0184618,5831,,M
Company-13,5,27,2020,65-45-12,2,7.5,,144,A/C,RND,3540,1699,Salesperson11,541946,D0184618,6979,,M
Company-2,6,9,2020,65-45-12,2,7.5,,144,A/C,RND,3554,1699,Salesperson1,6013250,D0184618,8526,,M
Company-13,6,9,2020,65-45-12,2,7.5,,144,A/C,RND,3539,1699,Salesperson11,541946,D0184618,6979,,M
Company-28,6,10,2020,65-45-12,6,7.5,,144,A/C,RND,10611,5098,Salesperson11,541946,D0184618,8645,,M
Company-21,7,7,2020,65-45-12,2,7.5,,144,A/C,RND,3526,1384,Salesperson11,541946,D0184618,10062,,M
Company-21,7,13,2020,65-45-12,2,7.5,,144,A/C,RND,3528,1384,Salesperson11,541946,D0184618,10062,,M
Company-1465,8,7,2020,65-45-12,3,7.75,,1.375,A/C,RND,55,88,Salesperson6,396883,396883,13240,SAW CUT,
Company-783,3,16,2020,65-45-12,3,7.75,,1.625,A/C,RND,64,100,Salesperson6,382971,382971,1493,SAW CUT,
Company-966,7,30,2020,65-45-12,1,7.75,,14,A/C,RND,180,162,Salesperson13,396043,396043,12502,SAW CUT,
Company-33,3,17,2020,65-45-12,15,7.75,,72,A/C,RND,17260,6934,Salesperson11,D0004386,D0004386,1562,,M
Company-1283,3,31,2020,65-45-12,1,7.75,,72,A/C,RND,964,623,Salesperson5,DUC-0775-065,D0004386,3123,,M
Company-49,4,3,2020,65-45-12,3,7.75,,72,A/C,RND,2884,1709,Salesperson2,2900005,D0004386,3408,,M
Company-2,4,13,2020,65-45-12,3,7.75,,72,A/C,RND,2888,1387,Salesperson1,6013265,D0004386,4114,,M
Company-49,4,17,2020,65-45-12,7,7.75,,72,A/C,RND,6704,3987,Salesperson2,2900005,D0004386,4595,,M
Company-46,4,20,2020,65-45-12,6,7.75,,72,A/C,RND,5775,3417,Salesperson2,D0004386,D0004386,4735,,M
Company-862,5,5,2020,65-45-12,4,7.75,,72,A/C,RND,3832,2237,Salesperson7,D0004386,D0004386,5977,,M
Company-56,5,6,2020,65-45-12,1,7.75,,72,A/C,RND,958,578,Salesperson2,271AP0006,D0004386,6059,,M
Company-62,5,6,2020,65-45-12,3,7.75,,72,A/C,RND,2880,1678,Salesperson2,2900005,D0004386,6066,,M
Company-49,5,11,2020,65-45-12,4,7.75,,72,A/C,RND,3828,2238,Salesperson2,2900005,D0004386,6406,,M
Company-197,5,12,2020,65-45-12,5,7.75,,72,A/C,RND,4782,3412,Salesperson6,94135,D0004386,6529,,M
Company-862,5,13,2020,65-45-12,20,7.75,,72,A/C,RND,19114,11186,Salesperson7,D0004386,D0004386,6682,,M
Company-62,5,14,2020,65-45-12,3,7.75,,72,A/C,RND,2866,1678,Salesperson2,2900005,D0004386,6773,,M
Company-45,5,18,2020,65-45-12,6,7.75,,72,A/C,RND,5740,2773,Salesperson12,D0004386,D0004386,6987,,M
Company-1239,6,1,2020,65-45-12,5,7.75,,72,A/C,RND,4792,3426,Salesperson8,D0004386,D0004386,7946,,M
Company-33,6,2,2020,65-45-12,3,7.75,,72,A/C,RND,2882,1387,Salesperson11,541947-6',D0004386,3660,,M
Company-62,6,5,2020,65-45-12,3,7.75,,72,A/C,RND,2878,1709,Salesperson2,2900005,D0004386,8285,,M
Company-862,6,5,2020,65-45-12,7,7.75,,72,A/C,RND,6722,3915,Salesperson7,D0004386,D0004386,8352,,M
Company-62,7,17,2020,65-45-12,2,7.75,,72,A/C,RND,1930,1145,Salesperson5,2900005,D0004386,11472,,M
Company-33,7,24,2020,65-45-12,3,7.75,,72,A/C,RND,2872,1387,Salesperson11,541947-6',D0004386,12006,,M
Company-2,8,3,2020,65-45-12,3,7.75,,72,A/C,RND,2862,1387,Salesperson1,6013265,D0004386,12679,,M
Company-33,4,23,2020,65-45-12,5,7.75,,144,A/C,RND,9424,4529,Salesperson3,541947,D0048827,69,,M
Company-909,8,10,2020,65-45-12,20,8,,0.88,A/C,RND,290,419,Salesperson5,396993,396993,13333,SAW CUT,
Company-407,3,4,2020,65-45-12,70,8,,1.625,A/C,RND,1658,1912,Salesperson5,D0073206,D0073206,175,SAW CUT,
Company-712,6,15,2020,65-45-12,54,8,,1.71,A/C,RND,1299,1115,Salesperson13,392036,392036,9031,SAW CUT,
Company-1296,4,3,2020,65-45-12,270,8,,1.72,A/C,RND,6318,4421,Salesperson6,WN08002A0A_DTS,D0196366,3498,SAW CUT,
Company-1296,4,20,2020,65-45-12,90,8,,1.72,A/C,RND,2106,1474,Salesperson6,WN08002A0A_DTS,D0196366,4789,SAW CUT,
Company-1296,4,24,2020,65-45-12,90,8,,1.72,A/C,RND,2106,1474,Salesperson6,WN08002A0A_DTS,D0196366,5252,SAW CUT,
Company-1296,6,29,2020,65-45-12,90,8,,1.72,A/C,RND,2106,1473,Salesperson4,WN08002A0A_DTS,D0196366,10131,SAW CUT,
Company-1296,8,7,2020,65-45-12,90,8,,1.72,A/C,RND,2106,1473,Salesperson4,WN08002A0A_DTS,D0196366,13225,SAW CUT,
Company-1721,5,4,2020,65-45-12,4,8,,1.75,A/C,RND,100,108,Salesperson6,BL-MH-15-80-SLUG,D0058345,5912,SAW CUT,
Company-1721,6,3,2020,65-45-12,1,8,,1.75,A/C,RND,24,42,Salesperson6,BL-MH-15-80-SLUG,D0058345,8169,SAW CUT,
Company-1721,6,25,2020,65-45-12,1,8,,1.75,A/C,RND,24,39,Salesperson6,BL-MH-15-80-SLUG,D0058345,9950,SAW CUT,
Company-1721,7,9,2020,65-45-12,30,8,,1.75,A/C,RND,728,682,Salesperson6,BL-MH-15-80-SLUG,D0058345,10811,SAW CUT,
Company-1557,5,12,2020,65-45-12,10,8,,2,A/C,RND,288,314,Salesperson8,388640,388640,6601,SAW CUT,
Company-580,3,17,2020,65-45-12,30,8,,2.2,A/C,RND,897,782,Salesperson13,D0222353,D0222353,1614,SAW CUT,
Company-580,4,3,2020,65-45-12,50,8,,2.2,A/C,RND,1744,1311,Salesperson13,D0222353,D0222353,3434,SAW CUT,
Company-580,5,18,2020,65-45-12,50,8,,2.2,A/C,RND,1469,1330,Salesperson13,D0222353,D0222353,7028,SAW CUT,
Company-580,6,4,2020,65-45-12,50,8,,2.2,A/C,RND,1498,1317,Salesperson13,D0222353,D0222353,8229,SAW CUT,
Company-580,6,24,2020,65-45-12,50,8,,2.2,A/C,RND,1500,1317,Salesperson13,D0222353,D0222353,9789,SAW CUT,
Company-580,7,6,2020,65-45-12,50,8,,2.2,A/C,RND,1494,1302,Salesperson13,D0222353,D0222353,10505,SAW CUT,
Company-1467,5,1,2020,65-45-12,7,8,,2.25,A/C,RND,218,181,Salesperson7,388072,388072,5810,SAW CUT,
Company-1467,5,1,2020,65-45-12,7,8,,2.5,A/C,RND,248,192,Salesperson7,D0056736,D0056736,5810,SAW CUT,
Company-288,6,19,2020,65-45-12,20,8,,2.625,A/C,RND,726,769,Salesperson5,392508,392508,9443,SAW CUT,
Company-311,3,28,2020,65-45-12,55,8,,2.7,A/C,RND,2078,1848,Salesperson6,383158,383158,2889,SAW CUT,
Company-958,4,1,2020,65-45-12,3,8,,2.75,A/C,RND,112,126,Salesperson13,D0047806,D0047806,3224,SAW CUT,
Company-303,4,30,2020,65-45-12,2,8,,2.75,A/C,RND,78,82,Salesperson10,D0047806,D0047806,5670,SAW CUT,
Company-1421,5,15,2020,65-45-12,30,8,,3,A/C,RND,1255,1208,Salesperson8,D0001008,D0001008,6939,SAW CUT,
Company-1754,3,13,2020,65-45-12,3,8,,3.125,A/C,RND,131,256,Salesperson8,D0065754,D0065754,1373,SAW CUT,
Company-1366,3,27,2020,65-45-12,6,8,,3.5,A/C,RND,311,343,Salesperson8,384758,384758,2858,SAW CUT,
Company-1366,5,1,2020,65-45-12,6,8,,3.5,A/C,RND,295,416,Salesperson8,388221,388221,5805,SAW CUT,
Company-1296,4,3,2020,65-45-12,135,8,,3.59,A/C,RND,6588,4027,Salesperson6,WN0350080A_DTS,D0196360,3486,SAW CUT,
Company-1296,6,2,2020,65-45-12,45,8,,3.59,A/C,RND,2196,1342,Salesperson6,WN0350080A_DTS,D0196360,8032,SAW CUT,
Company-1296,6,18,2020,65-45-12,45,8,,3.59,A/C,RND,2196,1342,Salesperson4,WN0350080A_DTS,D0196360,9402,SAW CUT,
Company-1296,7,27,2020,65-45-12,45,8,,3.59,A/C,RND,2196,1342,Salesperson4,WN0350080A_DTS,D0196360,12166,SAW CUT,
Company-1296,8,7,2020,65-45-12,45,8,,3.59,A/C,RND,2196,1342,Salesperson4,WN0350080A_DTS,D0196360,13223,SAW CUT,
Company-1296,8,7,2020,65-45-12,45,8,,3.59,A/C,RND,2196,1342,Salesperson4,WN0350080A_DTS,D0196360,13224,SAW CUT,
Company-1721,5,28,2020,65-45-12,6,8,,3.625,A/C,RND,300,260,Salesperson6,BL-HH-15-80-SLUG,D0148653,7788,SAW CUT,
Company-344,4,8,2020,65-45-12,2,8,,3.75,A/C,RND,102,89,Salesperson7,D0061638,D0061638,3891,SAW CUT,
Company-580,5,18,2020,65-45-12,10,8,,3.875,A/C,RND,657,459,Salesperson13,389430,389430,7028,SAW CUT,
Company-580,7,6,2020,65-45-12,5,8,,3.875,A/C,RND,270,219,Salesperson13,393700,393700,10505,SAW CUT,
Company-829,8,11,2020,65-45-12,9,8,,3.875,A/C,RND,482,343,Salesperson6,396921,396921,13424,SAW CUT,
Company-829,5,1,2020,65-45-12,10,8,,3.9,A/C,RND,536,421,Salesperson6,388107,388107,5785,SAW CUT,
Company-1298,6,30,2020,65-45-12,1,8,,4,A/C,RND,56,45,Salesperson6,393506,393506,10227,SAW CUT,
Company-1295,3,18,2020,65-45-12,20,8,,4.25,A/C,RND,1168,794,Salesperson6,WN04250800,D0046370,1848,SAW CUT,
Company-1295,3,20,2020,65-45-12,20,8,,4.25,A/C,RND,1122,794,Salesperson6,WN04250800,D0046370,2130,SAW CUT,
Company-1295,3,30,2020,65-45-12,20,8,,4.25,A/C,RND,1172,794,Salesperson6,WN04250800,D0046370,2993,SAW CUT,
Company-1295,4,9,2020,65-45-12,20,8,,4.25,A/C,RND,1176,794,Salesperson6,WN04250800,D0046370,4081,SAW CUT,
Company-1295,5,4,2020,65-45-12,20,8,,4.25,A/C,RND,1174,794,Salesperson6,WN04250800,D0046370,5891,SAW CUT,
Company-1421,5,15,2020,65-45-12,30,8,,4.25,A/C,RND,1768,1642,Salesperson8,D0046370,D0046370,6939,SAW CUT,
Company-1295,5,21,2020,65-45-12,22,8,,4.25,A/C,RND,1300,873,Salesperson6,WN04250800,D0046370,7349,SAW CUT,
Company-1295,6,2,2020,65-45-12,20,8,,4.25,A/C,RND,1174,794,Salesperson6,WN04250800,D0046370,8028,SAW CUT,
Company-1295,6,25,2020,65-45-12,2,8,,4.25,A/C,RND,120,79,Salesperson6,WN04250800,D0046370,9937,SAW CUT,
Company-1295,7,1,2020,65-45-12,18,8,,4.25,A/C,RND,1042,715,Salesperson6,WN04250800,D0046370,9937,SAW CUT,
Company-1295,7,16,2020,65-45-12,18,8,,4.25,A/C,RND,1056,715,Salesperson6,WN04250800,D0046370,11430,SAW CUT,
Company-1295,8,3,2020,65-45-12,10,8,,4.25,A/C,RND,586,397,Salesperson6,WN04250800,D0046370,12759,SAW CUT,
Company-1295,8,10,2020,65-45-12,10,8,,4.25,A/C,RND,583,397,Salesperson6,WN04250800,D0046370,13345,SAW CUT,
Company-81,4,16,2020,65-45-12,85,8,,4.37,A/C,RND,5096,3815,Salesperson7,D0454043,D0454043,4488,SAW CUT,
Company-909,3,12,2020,65-45-12,14,8,,4.5,A/C,RND,868,821,Salesperson5,382774,382774,1096,SAW CUT,
Company-909,7,24,2020,65-45-12,10,8,,4.5,A/C,RND,668,608,Salesperson5,382774,382774,12050,SAW CUT,
Company-980,4,30,2020,65-45-12,4,8,,6,A/C,RND,333,400,Salesperson6,387764,387764,5687,SAW CUT,
Company-980,7,10,2020,65-45-12,10,8,,6,A/C,RND,829,748,Salesperson6,394060,394060,10877,SAW CUT,
Company-873,5,26,2020,65-45-12,5,8,,6.88,A/C,RND,468,516,Salesperson5,034.0800.0008,D0540263,7499,SAW CUT,
Company-873,6,19,2020,65-45-12,1,8,,6.88,A/C,RND,97,149,Salesperson5,034.0800.0008,D0540263,9479,SAW CUT,
Company-1754,3,27,2020,65-45-12,2,8,,8.5,A/C,RND,233,189,Salesperson8,383888,383888,2883,SAW CUT,
Company-1325,8,4,2020,65-45-12,1,8,,10,A/C,RND,136,106,Salesperson6,396357,396357,12854,SAW CUT,
Company-272,3,6,2020,65-45-12,1,8,,12,A/C,RND,166,140,Salesperson7,381493,381493,426,SAW CUT,
Company-1296,4,21,2020,65-45-12,1,8,,12,A/C,RND,162,119,Salesperson6,381493,381493,4895,SAW CUT,
Company-1298,6,11,2020,65-45-12,1,8,,12,A/C,RND,166,107,Salesperson6,381493,381493,8840,SAW CUT,
Company-735,7,31,2020,65-45-12,1,8,,15.25,A/C,RND,210,275,Salesperson8,D0234496,D0234496,12593,SAW CUT,
Company-875,4,6,2020,65-45-12,4,8,,16.125,A/C,RND,882,553,Salesperson13,385583,385583,3612,SAW CUT,
Company-724,7,31,2020,65-45-12,1,8,,18,A/C,RND,257,183,Salesperson8,381393,381393,12591,,R
Company-83,3,6,2020,65-45-12,1,8,,18,A/C,RND,248,169,Salesperson6,381489,381489,414,SAW CUT,
Company-875,3,31,2020,65-45-12,2,8,,19.638,A/C,RND,532,440,Salesperson13,12043CTL,D0317325,3102,SAW CUT,
Company-875,4,6,2020,65-45-12,2,8,,19.638,A/C,RND,542,442,Salesperson13,12043CTL,D0317325,3611,SAW CUT,
Company-1298,7,16,2020,65-45-12,1,8,,20,A/C,RND,272,170,Salesperson6,394703,394703,11431,SAW CUT,
Company-1325,8,4,2020,65-45-12,1,8,,20,A/C,RND,272,189,Salesperson6,396358,396358,12854,SAW CUT,
Company-875,6,2,2020,65-45-12,2,8,,20.125,A/C,RND,556,326,Salesperson13,390769,390769,8010,SAW CUT,
Company-875,3,17,2020,65-45-12,4,8,,20.33,A/C,RND,1105,951,Salesperson13,12942CTLH,D0536872,1631,SAW CUT,
Company-875,7,28,2020,65-45-12,10,8,,20.33,A/C,RND,2788,2310,Salesperson13,12942CTLH,D0536872,12247,SAW CUT,
Company-1123,6,10,2020,65-45-12,1,8,,22.125,A/C,RND,314,280,Salesperson5,391623,391623,8746,SAW CUT,
Company-1627,6,30,2020,65-45-12,1,8,,24,A/C,RND,326,229,Salesperson10,392802,392802,10243,SAW CUT,
Company-1050,7,23,2020,65-45-12,2,8,,25.375,A/C,RND,694,543,Salesperson13,395424,395424,11942,SAW CUT,
Company-987,7,9,2020,65-45-12,1,8,,27,A/C,RND,368,321,Salesperson13,393914,393914,10772,SAW CUT,
Company-1123,3,23,2020,65-45-12,1,8,,33.5,A/C,RND,456,375,Salesperson5,384234,384234,2281,SAW CUT,
Company-739,3,10,2020,65-45-12,2,8,,36,A/C,RND,946,948,Salesperson13,D0076620,D0076620,768,SAW CUT,
Company-1770,4,14,2020,65-45-12,1,8,,36,A/C,RND,495,342,Salesperson13,D0076620,D0076620,4323,SAW CUT,
Company-556,4,16,2020,65-45-12,1,8,,36,A/C,RND,490,399,Salesperson6,D0076620,D0076620,4525,SAW CUT,
Company-994,5,11,2020,65-45-12,1,8,,36,A/C,RND,490,434,Salesperson13,D0076620,D0076620,6461,SAW CUT,
Company-307,7,29,2020,65-45-12,1,8,,36,A/C,RND,490,319,Salesperson7,D0076620,D0076620,12376,SAW CUT,
Company-1123,8,3,2020,65-45-12,1,8,,48.875,A/C,RND,666,573,Salesperson5,396320,396320,12746,SAW CUT,
Company-1860,6,17,2020,65-45-12,1,8,,57,A/C,RND,780,480,Salesperson7,392342,392342,9259,SAW CUT,
Company-1860,4,16,2020,65-45-12,1,8,,58,A/C,RND,812,509,Salesperson7,386849,386849,4583,,
Company-49,3,6,2020,65-45-12,14,8,,72,A/C,RND,14258,8417,Salesperson11,2900022,D0004394,409,,M
Company-56,3,10,2020,65-45-12,1,8,,72,A/C,RND,1024,618,Salesperson2,271AR0002,D0004394,704,,M
Company-938,3,10,2020,65-45-12,1,8,,72,A/C,RND,1008,516,Salesperson7,743009A,D0004394,790,,M
Company-61,3,11,2020,65-45-12,3,8,,72,A/C,RND,3049,1440,Salesperson12,4512800,D0004394,78,,M
Company-1520,3,11,2020,65-45-12,11,8,,72,A/C,RND,14251,7363,Salesperson7,82699,D0004394,981,,M
Company-49,3,13,2020,65-45-12,8,8,,72,A/C,RND,8147,4810,Salesperson2,2900022,D0004394,1158,,M
Company-28,3,17,2020,65-45-12,6,8,,72,A/C,RND,6109,2881,Salesperson3,D0004394,D0004394,1559,,M
Company-61,3,17,2020,65-45-12,3,8,,72,A/C,RND,3002,1440,Salesperson12,4512800,D0004394,78,,M
Company-858,3,19,2020,65-45-12,1,8,,72,A/C,RND,1014,752,Salesperson8,2451687,D0004394,1956,,M
Company-49,3,20,2020,65-45-12,8,8,,72,A/C,RND,8188,4810,Salesperson2,2900022,D0004394,2040,,M
Company-62,3,23,2020,65-45-12,6,8,,72,A/C,RND,6156,3607,Salesperson11,2900022,D0004394,2199,,M
Company-763,3,26,2020,65-45-12,1,8,,72,A/C,RND,1016,617,Salesperson4,D0004394,D0004394,2695,,M
Company-1860,3,26,2020,65-45-12,14,8,,72,A/C,RND,14268,9174,Salesperson7,D0004394,D0004394,2752,,M
Company-1123,3,31,2020,65-45-12,2,8,,72,A/C,RND,2052,1641,Salesperson5,D0004394,D0004394,2708,,M
Company-447,4,2,2020,65-45-12,1,8,,72,A/C,RND,1018,627,Salesperson8,D0004394,D0004394,3329,,M
Company-706,4,3,2020,65-45-12,2,8,,72,A/C,RND,2036,1520,Salesperson5,D0004394,D0004394,3439,,M
Company-1520,4,14,2020,65-45-12,20,8,,72,A/C,RND,26656,13391,Salesperson7,82699,D0004394,4317,,M
Company-1860,4,14,2020,65-45-12,6,8,,72,A/C,RND,6122,3745,Salesperson7,D0004394,D0004394,4328,,M
Company-858,4,16,2020,65-45-12,1,8,,72,A/C,RND,1016,752,Salesperson8,2451687,D0004394,4539,,M
Company-45,4,17,2020,65-45-12,3,8,,72,A/C,RND,3046,1440,Salesperson12,D0004394,D0004394,4590,,M
Company-49,4,17,2020,65-45-12,2,8,,72,A/C,RND,2052,1211,Salesperson2,2900022,D0004394,4595,,M
Company-952,4,17,2020,65-45-12,1,8,,72,A/C,RND,1022,797,Salesperson8,D0004394,D0004394,4658,,M
Company-61,4,22,2020,65-45-12,3,8,,72,A/C,RND,3038,1440,Salesperson12,4512800,D0004394,78,,M
Company-938,4,27,2020,65-45-12,1,8,,72,A/C,RND,1014,583,Salesperson7,743009A,D0004394,4052,,M
Company-62,4,28,2020,65-45-12,6,8,,72,A/C,RND,6086,3633,Salesperson11,2900022,D0004394,5389,,M
Company-858,4,30,2020,65-45-12,1,8,,72,A/C,RND,1018,752,Salesperson8,2451687,D0004394,5683,,M
Company-45,5,4,2020,65-45-12,6,8,,72,A/C,RND,6104,2743,Salesperson12,D0004394,D0004394,5834,,M
Company-1457,5,5,2020,65-45-12,2,8,,72,A/C,RND,2034,1339,Salesperson7,D0004394,D0004394,6014,,M
Company-56,5,6,2020,65-45-12,1,8,,72,A/C,RND,1012,612,Salesperson2,271AR0002,D0004394,6059,,M
Company-1215,5,12,2020,65-45-12,12,8,,72,A/C,RND,12212,6895,Salesperson6,D0004394,D0004394,6578,,M
Company-61,5,14,2020,65-45-12,3,8,,72,A/C,RND,3038,1440,Salesperson11,4512800,D0004394,6771,,M
Company-61,5,14,2020,65-45-12,3,8,,72,A/C,RND,3044,1440,Salesperson11,4512800,D0004394,3166,,M
Company-61,5,14,2020,65-45-12,3,8,,72,A/C,RND,3050,1440,Salesperson12,4512800,D0004394,78,,M
Company-62,5,14,2020,65-45-12,3,8,,72,A/C,RND,3054,1786,Salesperson2,2900022,D0004394,6773,,M
Company-45,5,18,2020,65-45-12,9,8,,72,A/C,RND,9136,4321,Salesperson12,D0004394,D0004394,6989,,M
Company-240,5,18,2020,65-45-12,1,8,,72,A/C,RND,1024,641,Salesperson13,D0004394,D0004394,7000,,M
Company-938,5,22,2020,65-45-12,2,8,,72,A/C,RND,2038,1167,Salesperson7,743009A,D0004394,7409,,M
Company-858,5,28,2020,65-45-12,1,8,,72,A/C,RND,1018,752,Salesperson8,2451687,D0004394,7727,,M
Company-124,6,3,2020,65-45-12,1,8,,72,A/C,RND,1026,619,Salesperson7,D0004394,D0004394,8081,,M
Company-62,6,5,2020,65-45-12,3,8,,72,A/C,RND,3054,1819,Salesperson2,2900022,D0004394,8285,,M
Company-846,6,8,2020,65-45-12,1,8,,72,A/C,RND,1018,909,Salesperson8,"45-12  8.000""",D0004394,8477,,M
Company-401,6,9,2020,65-45-12,1,8,,72,A/C,RND,1026,547,Salesperson7,RND5650,D0004394,8566,,M
Company-938,6,9,2020,65-45-12,1,8,,72,A/C,RND,1004,515,Salesperson7,743009A,D0004394,8018,,M
Company-938,6,9,2020,65-45-12,1,8,,72,A/C,RND,1014,515,Salesperson7,743009A,D0004394,8588,,M
Company-1388,6,9,2020,65-45-12,2,8,,72,A/C,RND,2016,1109,Salesperson7,893000800,D0004394,8601,,M
Company-1123,6,10,2020,65-45-12,1,8,,72,A/C,RND,1016,820,Salesperson5,D0004394,D0004394,8746,,M
Company-56,6,16,2020,65-45-12,2,8,,72,A/C,RND,2040,1246,Salesperson2,271AR0002,D0004394,9067,,M
Company-61,6,18,2020,65-45-12,3,8,,72,A/C,RND,3050,1440,Salesperson12,4512800,D0004394,6772,,M
Company-49,6,22,2020,65-45-12,7,8,,72,A/C,RND,7142,4244,Salesperson5,2900022,D0004394,9552,,M
Company-1228,6,23,2020,65-45-12,2,8,,72,A/C,RND,2034,1360,Salesperson13,D0004394,D0004394,9674,,M
Company-1127,6,29,2020,65-45-12,1,8,,72,A/C,RND,1020,928,Salesperson8,D0004394,D0004394,10126,,M
Company-571,6,30,2020,65-45-12,1,8,,72,A/C,RND,1018,643,Salesperson7,D0004394,D0004394,10195,,M
Company-61,7,8,2020,65-45-12,3,8,,72,A/C,RND,3046,1440,Salesperson12,4512800,D0004394,6772,,M
Company-61,7,14,2020,65-45-12,3,8,,72,A/C,RND,3060,1440,Salesperson12,4512800,D0004394,6772,,M
Company-858,7,16,2020,65-45-12,1,8,,72,A/C,RND,1012,760,Salesperson8,2451687,D0004394,11397,,M
Company-62,7,17,2020,65-45-12,2,8,,72,A/C,RND,2050,1217,Salesperson5,2900022,D0004394,11472,,M
Company-1224,7,17,2020,65-45-12,1,8,,72,A/C,RND,1014,975,Salesperson8,D0004394,D0004394,11540,,M
Company-1296,7,17,2020,65-45-12,1,8,,72,A/C,RND,1010,498,Salesperson7,1277095001,D0004394,11544,,M
Company-45,7,21,2020,65-45-12,6,8,,72,A/C,RND,6126,2743,Salesperson12,D0004394,D0004394,11683,,M
Company-1388,7,22,2020,65-45-12,2,8,,72,A/C,RND,2036,1109,Salesperson7,893000800,D0004394,11881,,M
Company-1860,7,22,2020,65-45-12,20,8,,72,A/C,RND,20402,13010,Salesperson7,D0004394,D0004394,11890,,M
Company-858,7,23,2020,65-45-12,1,8,,72,A/C,RND,1018,760,Salesperson8,2451687,D0004394,11931,,M
Company-1661,7,29,2020,65-45-12,1,8,,72,A/C,RND,1026,624,Salesperson10,D0004394,D0004394,12446,,M
Company-1239,8,4,2020,65-45-12,3,8,,72,A/C,RND,3030,2185,Salesperson8,D0004394,D0004394,12851,,M
Company-61,8,6,2020,65-45-12,3,8,,72,A/C,RND,3052,1440,Salesperson12,4512800,D0004394,6772,,M
Company-858,3,5,2020,65-45-12,1,8,,72,A/C,RND,1020,625,Salesperson8,380943,380943,329,SAW CUT,
Company-2,3,3,2020,65-45-12,6,8,,144,A/C,RND,12045,11363062,Salesperson1,6013350,D0175851,50,,M
Company-21,3,10,2020,65-45-12,2,8,,144,A/C,RND,4004,1569,Salesperson11,541948,D0175851,703,,M
Company-40,3,11,2020,65-45-12,2,8,,144,A/C,RND,4008,1936,Salesperson2,D0175851,D0175851,857,,M
Company-13,3,23,2020,65-45-12,4,8,,144,A/C,RND,8020,3766,Salesperson3,541948,D0175851,2176,,M
Company-33,3,26,2020,65-45-12,6,8,,144,A/C,RND,12058,5648,Salesperson3,541948,D0175851,69,,M
Company-13,4,6,2020,65-45-12,7,8,,144,A/C,RND,14104,6590,Salesperson11,541948,D0175851,3545,,M
Company-2,4,14,2020,65-45-12,2,8,,144,A/C,RND,4016,1883,Salesperson1,6013350,D0175851,4232,,M
Company-26,5,6,2020,65-45-12,4,8,,144,A/C,RND,8020,3766,Salesperson17,541948,D0175851,6057,,M
